DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
CI201200000300,CIGE61FL,CI,2012,300,CI2012DHS,26260.57813,29612.36719,33448.46484,75.76181881,83.59001636,94.2590923,106.4697704,9745.967213,0.009533094,0.012112586,0.013198532,-9999,4776.2,4778.7,4878,4434,4447.3,4436.2,4505.5,35.8442623,12.0,0.092215238,0.290389657,0.805272677,0.497962634,0.52207063,0.460681566,0.302359136,0.038231167,1866.407104,2232.897326,103204.4432,304363.0646,1828.666667,1435.833333,2000.5,1805.75,1679.833333,2349.333333,1692.083333,0.6117431140336834,0,0,0,26.6855011,24.20949936,25.13674927,26.37549973,25.68400002,24.30075073,25.4829998,26.76375008,26.37924957,25.9450016,25.52350044,24.9382515,343.3770492,20167.46094,20771.78711,21908.86523,23012.47656,64.19502196,66.11865191,69.73808398,73.25098795
CI201200000301,CIGE61FL,CI,2012,301,CI2012DHS,4632.658203,5143.376953,5799.938477,335.8257115,368.6552263,409.2969331,461.5444391,5964,0.008496697,0.012956418,0.024372774,7,2665,2709,2828,2983,3224,3271,3321,30.75,9,0,0.177440724,0.687750544,0.517564356,0.500190437,0.62553376,0.324315131,1.107784403,1859.875,8203.902867,32005.73917,221847.0877,1128,1062,1111,1044,958,1144,975,0.8840713500976562,0,0,0,29.36700058,25.1779995,25.77599907,28.4640007,26.20400047,25.51199913,26.66500092,29.79899979,28.08099937,26.99600029,26.63000107,25.63800049,323.6875,263.1660156,360.0806274,496.9307251,694.5068359,20.94208612,28.65430588,39.54449064,55.26709797
CI201200000302,CIGE61FL,CI,2012,302,CI2012DHS,113535.5781,126052.0938,142142.875,8230.299995,9034.874236,10030.90691,11311.37059,12273.78571,0.837691069,0.842673779,0.826231321,-9999,682,668,691,716,739,752,751,75,12,0,0.002906318,0.185893013,0.389996439,0.570618749,0.35641706,0.349294722,37.20674573,1468,5540.10235,9517.905991,13914.27946,1512,1447,1824,1682,1680,1975,1487,0.026981805052076067,3,3,3,27.81546402,24.08350563,27.17113495,27.52268028,26.87216377,24.77010345,26.04639244,27.69793892,27.33298874,27.23402023,26.01237106,24.93298912,77.71428571,136897.3438,151427.6094,168937.6875,190877.5469,10893.94448,12050.22628,13443.63402,15189.55256
CI201200000303,CIGE61FL,CI,2012,303,CI2012DHS,12653.47168,14048.43066,15841.73633,917.2620046,1006.931283,1117.938591,1260.645322,11572.14286,0.109320906,0.137473913,0.186989674,-9999,3258,3268,3281,3365,3434,3368,3368,57.14285714,12,0,0.021301306,0.330639885,0.422747344,0.564074695,0.373823881,0.336571872,2.089439004,1486.5,21874.4612,7978.665161,7046.772666,1538,1399,1731,1600,1595,1929,1446,0.017763733863830566,1,3,3,27.97800064,24.36299896,26.99900055,27.63299942,26.78000069,24.99099922,26.25600052,27.86899948,27.4470005,27.16500092,26.23500061,25.26199913,20.71428571,69084.73438,76417.39063,85253.90625,96325.375,5497.588484,6081.102728,6784.290299,7665.329788
CI201200000304,CIGE61FL,CI,2012,304,CI2012DHS,20503.12305,22763.45117,25669.24414,1486.290506,1631.586691,1811.457888,2042.693545,9498.357143,0.237206519,0.49233373,0.853677114,-9999,4075,4124,4161,4075,4036,3964,3980,59.71428571,13,0,0.135238846,0.615397021,0.607881844,0.573283613,0.495999724,0.375142813,5.256542575,1577.428571,89704.23563,30524.16128,172675.019,1572,1289,1488,1286,1385,1833,1197,0.18882131576538086,2,3,3,27.48600006,24.59500122,25.76600075,27.27599907,26.29899979,24.94400024,25.82299995,27.39599991,26.45899963,26.07600021,26.01000023,25.43700027,4.142857143,2262.783691,2583.311035,2974.575928,3468.785645,180.0666048,205.5733604,236.7092313,276.037191
CI201200000305,CIGE61FL,CI,2012,305,CI2012DHS,21611.76172,23994.3125,27057.22852,62.66628278,68.79237413,76.37626881,86.12583331,11906.19137,0.015340066,0.019309951,0.024594181,-9999,4212,4224.272727,4284.818182,4155,4333.363636,4401.272727,4406.090909,30.22641509,12.0,0,0.083409194,0.507115083,0.630458832,0.680138588,0.531684671,0.473376206,0.061739313,1512.280323,28391.57074,26837.23222,29324.88284,1576.2,1534.4,1667,1596.4,1580.1,1788.9,1392.1,0.026538488999852596,0,0,1,27.5720005,24.21149826,26.50799942,27.3417511,26.45674896,24.68399811,25.7772522,27.56825066,27.00250053,26.69550133,25.89299965,24.99624825,153.5471698,29603.43945,31039.47266,32832.10938,35179.60938,94.23067442,98.8017101,104.50785,111.9801746
CI201200000306,CIGE61FL,CI,2012,306,CI2012DHS,20219.59375,22448.66406,25314.27734,58.62948549,64.36096585,71.45631702,80.57784739,6739.142473,0.002286891,0.00316535,0.004459396,-9999,4358.222222,4371.444444,4312.777778,4509.111111,4912,5109.777778,5168.555556,25.9327957,11.0,0,0.135419737,0.605746786,0.6354901,0.58722566,0.538958867,0.440597852,0.015470701,1728.478495,58023.53245,79813.04759,129952.3436,1336.333333,1079.888889,1238.666667,954.8888889,1035.777778,1405.333333,924.3333333,0.6173014897172169,0,0,0,27.96399943,24.62833405,26.50700124,28.10266622,26.62400055,25.01633199,26.13666789,28.36299896,27.36399841,26.86366526,26.2530009,25.54199982,113.9650538,16143.79199,17367.5918,18846.95313,20715.75391,51.38728591,55.28276169,59.99171506,65.94029269
CI201200000307,CIGE61FL,CI,2012,307,CI2012DHS,19784.75586,21965.89063,24769.87695,1434.2156,1574.420846,1747.990037,1971.124178,6947.333333,0.168497753,0.189580599,0.216604392,5,2786,2807,2919,2953,3174,3225,3338,59.73333333,9,0,0.115697231,0.642244655,0.56254518,0.48248747,0.476626009,0.301432431,6.092553311,1808.933333,43634.90976,92677.41324,166227.9143,1276,1147,1249,1365,1149,1235,934,1.0866644541422525,3,3,3,28.68099976,25.19000053,25.27799988,27.8010006,25.79399872,25.32899857,26.42399979,28.91499901,27.74799919,26.7140007,26.31499863,25.57800102,3.733333333,494.5396423,548.4923706,613.5541992,695.0866699,39.35421431,43.64763601,48.82509183,55.3132397
CI201200000308,CIGE61FL,CI,2012,308,CI2012DHS,15338.13672,17029.0625,19202.85156,44.47503442,48.82280554,54.20518946,61.12457494,6308.752717,0.001500561,0.002370462,0.005308341,7,3818.4,3818.3,3846.2,3979,4333.8,4347.4,4384.1,27.63143631,10.0,0,0.184296905,0.695677283,0.595887693,0.545224253,0.495147133,0.321089204,0.015671544,1738.445652,52230.50047,40571.11822,165216.1766,1295.4,1075.9,1169,980.1,951.8,1251.3,775.2,0.6125981704048489,0,0,0,27.45975113,23.81850052,25.47050095,27.68925095,26.07724953,24.17274857,25.33875084,28.19675064,26.6542511,25.99575043,25.35900116,24.46300125,141.9701087,7749.389648,8357.113281,9090.192383,10013.58008,24.66707337,26.60151777,28.93498103,31.87421536
CI201200000309,CIGE61FL,CI,2012,309,CI2012DHS,7468.222656,8291.542969,9349.972656,21.65513601,23.77209104,26.39280099,29.76188732,7246.905914,0.002002721,0.00259898,0.004854844,5,3086.9,3133.7,3186.1,3365.8,3616.4,3638.9,3711,29.42318059,9.0,0,0.142317374,0.669940613,0.63006258,0.576798677,0.523545563,0.398817003,0.031846206,1828.766129,95369.59237,87523.40019,147943.5788,1290.9,1117.4,1412.9,1297.8,1148.3,1327,866.7,0.21307073613648775,0,0,0,28.32424927,24.61299896,25.44725037,28.08325005,26.00575066,24.86524963,25.99600029,28.82225037,27.51900101,26.3010006,25.7424984,25.03924942,188.4327957,16294.9502,18531.21875,21255.26172,24690.7207,51.86843744,58.98670131,67.65759939,78.59300496
CI201200000310,CIGE61FL,CI,2012,310,CI2012DHS,6481.325684,7195.847656,8114.410156,18.79349594,20.63070041,22.90509448,25.82896973,8386.303523,0.001540943,0.002321394,0.002991351,-9999,3800.333333,3828.583333,3864.083333,3899.25,3998.083333,4170.5,4139.416667,30.72357724,11.0,0,0.061961785,0.605165673,0.541908383,0.540388107,0.484458566,0.376730621,0.01306029,1771.682927,33268.06397,27661.2725,208799.0766,1597.7,1496.7,1733.4,1598.7,1765.7,1837.2,1576.8,0.5099125477033579,0,0,0,25.85100047,23.12966665,23.45066833,25.39966583,23.93266805,23.17466736,24.24799856,25.86300151,25.34466553,24.39133199,24.26133219,23.91733297,254.4823848,6208.005859,6833.158691,7586.054199,8529.427734,19.76069638,21.75061965,24.14716049,27.15001171
CI201200000311,CIGE61FL,CI,2012,311,CI2012DHS,149674.1563,166174.7188,187387.2031,10850.0202,11910.69091,13223.76396,14911.79982,12411.4,0.79813741,0.802120209,0.814740753,-9999,682,668,691,716,739,752,751,75,12.0,0,0.002906318,0.185893013,0.389996439,0.570618749,0.35641706,0.349294722,19.11857868,1471,6087.208037,6324.959254,11678.2922,1512,1447,1824,1682,1680,1975,1487,0.19886856079101561,3,3,3,27.81546402,24.08350563,27.17113495,27.52268028,26.87216377,24.77010345,26.04639244,27.69793892,27.33298874,27.23402023,26.01237106,24.93298912,91.86666667,194873.0938,215557.0938,240482.7656,271713.1875,15507.50808,17153.4885,19137.01044,21622.24845
CI201200000312,CIGE61FL,CI,2012,312,CI2012DHS,21194.48047,23563.96484,26571.25,61.33498278,67.46412666,75.00642966,84.57891563,7576.790885,0.004463163,0.011508427,0.013955953,-9999,4363.1,4396.9,4464.3,4700.2,4923.1,4985.9,5007.3,23.40106952,12.0,0.006431908,0.092872443,0.555241911,0.612455845,0.567682743,0.528591692,0.474314153,0.019781977,1675.847185,6594.730704,33875.69821,104578.5732,1421.1,1105.5,1513.3,1044.7,1138.5,1480.1,989.9,0.2756496971478091,0,1,1,27.54674911,24.29299927,26.35474968,27.72474861,26.44199944,24.71374893,25.7907486,27.92100143,27.02375031,26.61300087,25.98250008,25.22475052,169.9356568,18599.94922,20653.00391,23129.96094,26222.05664,59.20547719,65.74055324,73.62495234,83.46739865
CI201200000313,CIGE61FL,CI,2012,313,CI2012DHS,176966.375,196475.7031,221556.1563,12828.45789,14082.53667,15635.03967,17630.87872,12060.13333,0.828179013,0.851390665,0.854326422,-9999,1278,1376,1498,1666,1724,1752,1733,92.2,12,0,0.003478902,0.18134204,0.351330101,0.536384821,0.308861762,0.292037517,24.1327525,1469.533333,10358.99427,3258.680778,13867.30893,1540,1466,1821,1617,1680,1965,1500,0.003827055295308431,3,3,3,27.95199966,24.26399994,27.02600098,27.55999947,26.7689991,24.9260006,26.17000008,27.81399918,27.36499977,27.18000031,26.10499954,25.11000061,6.2,130180.0781,143997.6875,160648.375,181511.2344,10359.40146,11458.97188,12783.99149,14444.20509
CI201200000314,CIGE61FL,CI,2012,314,CI2012DHS,9932.463867,11027.4502,12435.12305,28.80054484,31.61601443,35.10146418,39.58222603,6095.04336,0.005240454,0.006070209,0.007704228,7,3729.4,3835.9,4074.9,4002.7,4331.6,4425.1,4483.7,26.25203252,11.0,0,0.20281498,0.720566819,0.609384332,0.555326973,0.444597619,0.294540984,0.04801616,1758.604336,54201.73486,69923.32871,193652.2104,1380.888889,1012,1161.777778,937.6666667,905.4444444,1335.555556,768.2222222,0.23790174448070164,0,0,0,27.96900177,24.45624924,26.18900108,28.2927494,26.70375061,24.82124901,25.95350075,28.68874931,27.23700142,26.6570015,26.0095005,25.16475105,174.0704607,7101.867188,7340.250977,7653.327637,8082.6875,22.60594536,23.36474453,24.36129849,25.72799338
CI201200000315,CIGE61FL,CI,2012,315,CI2012DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CI201200000316,CIGE61FL,CI,2012,316,CI2012DHS,1379.490723,1531.570068,1727.077637,100.0005653,109.7763838,121.8784735,137.4364715,6002,0.061293652,0.064896733,0.067341606,5,3608,3567,3647,3682,3716,4010,3997,30.75,11,0,0.152941776,0.677909282,0.594006002,0.551012516,0.505223751,0.326977044,0.730607478,1830.8,241672.7744,52794.74668,2432.805704,1325,981,1154,1063,975,1287,929,0.1058619499206543,1,1,1,27.66200066,24.44199944,25.72100067,27.98099899,26.53700066,24.55999947,25.68099976,28.13400078,26.80500031,25.98699951,25.58399963,24.98600006,94.06666667,589.4842529,622.5845947,663.1858521,715.4455566,46.90966636,49.54370787,52.77465328,56.93334842
CI201200000317,CIGE61FL,CI,2012,317,CI2012DHS,205855.0313,228549.1406,257723.8438,14922.62485,16381.4229,18187.36273,20509.01185,12118.53333,0.908592463,0.927229961,0.916511138,-9999,3288,3070,3169,3303,3365,3390,3355,82.93333333,12,0,0.003478902,0.18134204,0.351330101,0.536384821,0.308861762,0.292037517,24.96325684,1468.333333,12143.02983,2851.530008,11103.06935,1540,1466,1821,1617,1680,1965,1500,0.02662427028020223,3,3,3,27.95199966,24.26399994,27.02600098,27.55999947,26.7689991,24.9260006,26.17000008,27.81399918,27.36499977,27.18000031,26.10499954,25.11000061,10.93333333,94594.17188,104634.6094,116733.7109,131893.4844,7527.565021,8326.557652,9289.373558,10495.75
CI201200000318,CIGE61FL,CI,2012,318,CI2012DHS,27246.32422,30250.04297,34111.51563,1975.111445,2168.19359,2407.221934,2714.508164,6169.071429,0.408715161,0.419745532,0.431427869,5,3436,3264,3213,3522,3855,3777,3976,63,11,0,0.100248646,0.441225338,0.520031512,0.448526978,0.413973927,0.261641741,5.929919744,1820.571429,221315.3991,77877.75391,39219.78599,1433,985,1156,1115,891,1403,872,0.07184539522443499,3,3,3,27.63199997,24.36400032,26.00699997,28.24399948,27.02400017,24.37400055,25.43700027,28.23699951,26.69400024,26.09399986,25.60300064,24.78300095,7.071428571,2033.604248,2114.748047,2218.005859,2355.978516,161.8290842,168.2863025,176.5032981,187.4828133
CI201200000319,CIGE61FL,CI,2012,319,CI2012DHS,16086.0625,17859.44141,20139.23047,46.64374432,51.20352724,56.84836763,64.10516159,6635.287263,0.00726583,0.013436492,0.01829956,5,3666.833333,3647.916667,3629.25,3827.333333,3927.833333,4082.166667,4169.166667,34.16531165,11.0,0,0.162048027,0.71872153,0.63750881,0.612906456,0.537979126,0.352659851,0.044179054,1788.384824,199433.8791,23665.98932,30103.39593,1414.1,858.6,1192.3,1154.2,964.2,1366.5,957.7,0.10152100353706174,0,0,0,27.53233337,24.47633362,25.73766581,27.79533386,26.3806661,24.64700063,25.81233215,27.88633474,26.89466604,26.14899953,25.73600006,25.23199972,139.7317073,19939.80078,21792.95703,24022.9375,26818.77344,63.47035717,69.36913672,76.46738501,85.36680721
CI201200000320,CIGE61FL,CI,2012,320,CI2012DHS,19974.57813,22176.63867,25007.52734,57.91903275,63.58105691,70.59043331,79.60143181,6719.785908,0.000386821,0.000564098,0.006002712,7,3927.4,3989.2,4022.4,4117.5,4388.2,4455.4,4507.2,28.82432432,10.0,0,0.174273528,0.675062793,0.552678755,0.501165628,0.442450694,0.276428512,0.030316803,1692.669377,30876.0287,53128.42998,147818.5768,1250.7,1106.3,1226.9,1020.5,975.8,1324.3,794.1,1.7054770865091464,0,0,0,26.90566762,23.20833333,24.97466532,27.29266612,25.85833232,23.50733439,24.65466563,27.66000112,26.10000102,25.39133199,24.72000122,23.82666524,168.6070461,25725.98438,27743.93555,30177.80273,33243.0625,81.8883516,88.31168967,96.05892952,105.8159544
CI201200000321,CIGE61FL,CI,2012,321,CI2012DHS,773.0483398,858.2716675,967.831543,2.241559823,2.460689291,2.731963568,3.080703483,9717.310811,9.41E-06,3.39E-05,3.74E-05,-9999,3579.5,3615.4,3760.1,3712.5,3965.8,4017.7,4031.5,27.05135135,12.0,0,0.13305463,0.623391914,0.577186448,0.536358901,0.537142958,0.50007844,0,1503.021622,50291.40302,77622.6473,186884.3621,1523.181818,1413.636364,1653.545455,1483.272727,1747,2167.090909,1470.545455,0.20257749815244933,0,0,0,27.12950134,24.20624924,25.87450027,26.92924881,26.06799889,24.52025032,25.51849937,27.01599884,26.3457489,26.01599884,25.52949905,24.88149834,276.6189189,10344.51367,12038.90527,14157.11035,16891.00391,32.92760969,38.32102566,45.06348184,53.76573532
CI201200000322,CIGE61FL,CI,2012,322,CI2012DHS,14921.74805,16566.76758,18681.54492,43.26765768,47.49739923,52.73365903,59.46520437,5995.230563,0.0028013,0.004405572,0.005962645,5,3914.916667,3895.916667,3785.333333,3993.25,4102.083333,4263.416667,4341.083333,24.31099196,11.0,0,0.147666053,0.669233585,0.621040208,0.580353192,0.564377308,0.423902069,0.079686739,1824.386059,232072.6814,61923.64058,16906.72401,1512.916667,1017.666667,1170,1098.25,954.5,1423.5,934.5833333,0.24198886983835666,0,0,0,27.51279907,24.23720093,25.61060181,27.91539917,26.41919861,24.29600067,25.41199951,28.02979736,26.60859985,25.86499939,25.39660034,24.71840057,137.5549598,19954.88672,20860.34961,21994.42578,23487.16797,63.51837721,66.4005551,70.01043167,74.76197763
CI201200000323,CIGE61FL,CI,2012,323,CI2012DHS,10141.34766,11259.3623,12696.63867,29.40623197,32.28091219,35.83966332,40.4146561,10856.29919,0.00134824,0.004356519,0.00919515,-9999,3734.8,3744.4,4013.8,3969,4147.8,4376.4,4399.3,28.99191375,12.0,0,0.092347067,0.572109662,0.517893728,0.471141116,0.513715903,0.464133962,0,1471.679245,15492.89011,80684.37844,193313.4189,1536.545455,1190.454545,1662.545455,1438.090909,1701.545455,1934.090909,1426.909091,0.10993830020215634,0,0,0,27.18200111,24.12800026,26.08650017,26.97599792,26.1202507,24.53075027,25.35124969,27.13024902,26.48324966,26.20100021,25.44199944,24.7595005,839.4339623,15428.65527,16047.93262,16957.45313,18291.85547,49.11093503,51.08215606,53.97724976,58.22478433
CI201200000324,CIGE61FL,CI,2012,324,CI2012DHS,20428.90625,22681.05469,25576.33203,1480.910635,1625.680706,1804.900984,2035.299834,5901.3125,0.126053512,0.130631634,0.145940747,5,3444,3523,3482,3386,3528,3677,3754,51.0625,10,0,0.165669534,0.677683691,0.62238574,0.565920532,0.53451407,0.393272012,6.328263908,1835.625,177803.8234,51505.81719,42206.8794,1174,951,1083,1056,976,1194,861,0.12662020325660706,2,2,2,27.64699936,24.3409996,25.93799973,27.97299957,26.52199936,24.45299911,25.59300041,28.29500008,26.8390007,26.16300011,25.65399933,24.92499924,2.5625,756.1326294,822.427002,902.1879272,1002.324402,60.1711228,65.44666135,71.79383411,79.76244158
CI201200000325,CIGE61FL,CI,2012,325,CI2012DHS,143511.2969,159332.4375,179671.5156,416.1307417,456.8106458,507.1709005,571.9121968,7696.162602,0.066137212,0.075556191,0.087200651,-9999,3983.666667,3952.555556,3986.888889,4346.222222,4515.666667,4545.111111,4558.888889,34.0298103,12.0,0,0.182244593,0.726640296,0.602354169,0.596645594,0.559593201,0.510366738,1.11745617,1701.094851,164128.6043,21192.89815,73838.44435,1501.818182,1044.545455,1343.363636,1253.636364,1168.363636,1571.454545,1043.181818,0.35884975030170224,0,0,0,27.10200119,24.41300011,25.3409996,27.36800003,25.86425018,24.49950027,25.50024986,27.47175026,26.5340004,25.79375076,25.52300072,24.99725151,68.62601626,69070.0625,73847.75,79633.875,86968.72656,219.8568373,235.064689,253.4824969,276.8300545
CI201200000326,CIGE61FL,CI,2012,326,CI2012DHS,6579.67627,7305.039551,8237.541016,19.07867394,20.94376005,23.25266308,26.22090743,9655.795148,0.003918821,0.005333531,0.01253506,-9999,4392.5,4502.25,4657.166667,4347.25,4388.416667,4396,4394.666667,22.7311828,13.0,0,0.145538618,0.703239037,0.614218712,0.587303098,0.471221987,0.314535459,0,1622.956873,55896.86222,4190.526742,180827.1946,1921.8,1468.2,1761.5,1728.1,1625,2318.6,1416.7,0.4139245128374537,0,0,0,27.15550041,24.23075104,25.2689991,26.95899963,25.8702507,24.65799904,25.56150055,27.16525078,25.98999977,25.72775078,25.78524971,25.23474884,589.4716981,18761.60156,20255.08008,22055.12695,24321.44531,59.72003257,64.47392235,70.20364949,77.41756488
CI201200000327,CIGE61FL,CI,2012,327,CI2012DHS,35129.06641,39001.80469,43980.45703,101.8615633,111.8192913,124.1466001,139.9941427,6863.973333,0.006108144,0.007577326,0.008106649,5,2511.181818,2565.636364,2682.818182,2840.545455,3062.181818,3107.272727,3195.727273,27.08510638,9.0,0,0.131996079,0.6544589,0.642794728,0.590608776,0.540139258,0.415273041,0.712911762,1824.864,96816.29443,76761.94653,133943.0423,1366.9,1129.7,1335.7,1377.5,1203.3,1318.9,837,0.405214599609375,0,0,0,28.91324997,24.97525024,26.27000046,28.77625084,26.74000168,25.20275116,26.33975029,29.46875,27.94075012,26.99074936,26.20724869,25.32724953,87.05333333,15944.85645,18135.23047,20803.58594,24168.97656,50.75405442,57.72623147,66.21987073,76.93224178
CI201200000328,CIGE61FL,CI,2012,328,CI2012DHS,18028.00391,20015.4668,22570.47656,1306.866778,1434.622968,1592.78024,1796.101456,7773.333333,0.134695666,0.187620691,0.208168439,5,2699,2612,2664,2932,3168,3156,3214,53.2,9,0,0.147728008,0.592279975,0.563959002,0.496240675,0.445598572,0.330893189,4.646340942,1848.266667,84677.95519,128840.1068,187573.3699,1340,1213,1471,1357,1172,1380,972,0.3459453582763672,2,2,2,28.73200035,24.88100052,25.15400124,27.95800018,25.87100029,25.10900116,26.3579998,29.04800034,27.91799927,26.25200081,25.88800049,25.20899963,133.6,349.9888611,393.7241211,446.7208252,513.3125,27.85122864,31.33157004,35.54891376,40.84811086
CI201200000329,CIGE61FL,CI,2012,329,CI2012DHS,180223.625,200092.0469,225634.1406,13064.57917,14341.74039,15922.81917,17955.3944,12079,0.897233009,0.932745775,0.952500423,-9999,1963,2149,2356,2167,2100,2106,2102,76.38461538,12,0,0.005445671,0.17881002,0.34897688,0.538958669,0.315773338,0.30169487,18.79834413,1467.923077,8520.881534,5190.334632,17517.9515,1562,1422,1788,1676,1703,2000,1524,0.022679278483757608,3,3,3,27.70000076,24.06599998,27.12600136,27.46199989,26.75900078,24.75799942,26.02499962,27.65200043,27.28299904,27.19600105,26.04100037,24.96699905,5.230769231,72930.20313,80670.95313,89999.33594,101687.1719,5803.601164,6419.590477,7161.919595,8092.008028
CI201200000330,CIGE61FL,CI,2012,330,CI2012DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
